,,x1,x2,a,t,y,y_obs
train,364,0.08983164700799016,0.3290271672602928,0.0,0.0,0.0,0.0
train,365,0.36667935685079567,0.2879776508025844,0.0,0.0,0.0,0.0
train,366,0.31341617053282905,0.08427714005875614,0.0,1.0,1.0,1.0
train,367,0.146571961015871,0.21614285890798113,0.0,0.0,0.0,0.0
train,368,0.7699571777693752,0.13411502335827177,0.0,1.0,1.0,1.0
train,369,-0.06100750421777923,0.10536401462046877,0.0,0.0,0.0,0.0
train,370,0.3407052650695598,-0.2329680912194853,0.0,1.0,0.0,0.0
train,371,0.33696232950897465,0.19174144675639698,0.0,1.0,1.0,1.0
train,372,0.4251063813611311,0.4739248775383112,0.0,0.0,1.0,0.0
train,373,0.28632178655582613,0.10595976556787831,0.0,1.0,1.0,1.0
train,374,-0.12969405609767692,-0.12011744445271849,0.0,0.0,0.0,0.0
train,375,0.3879560686294311,0.17751168058756348,0.0,1.0,1.0,1.0
train,376,-0.006189606600423808,-0.1388986922180495,0.0,1.0,0.0,0.0
train,377,0.020816057012027156,0.3159171515205292,0.0,0.0,1.0,0.0
train,378,0.22897949677678642,0.20723158270222605,0.0,0.0,0.0,0.0
train,379,0.4840779701908937,0.19192331378381783,0.0,1.0,1.0,1.0
train,380,0.35071142408320793,-0.026754138233564095,0.0,1.0,0.0,0.0
train,381,0.18726544686226237,0.3162593375047418,0.0,0.0,0.0,0.0
train,382,0.08597956480219633,0.2179667806978464,0.0,0.0,0.0,0.0
train,383,-0.014500483217656596,0.0865619776562988,0.0,0.0,0.0,0.0
train,384,0.15702191092419518,-0.16372817952063756,0.0,1.0,0.0,0.0
train,385,0.495710451988403,0.1894325463118498,0.0,1.0,1.0,1.0
train,386,0.3296379227337623,0.4345659811180051,0.0,0.0,0.0,0.0
train,387,0.10416616889240138,0.3340761410204449,0.0,0.0,0.0,0.0
train,388,0.24343272257336493,0.31031122888546797,0.0,0.0,0.0,0.0
train,389,0.21384859014113936,0.07360009651417673,0.0,1.0,0.0,0.0
train,390,0.12918373824697701,0.3321315227725449,0.0,0.0,0.0,0.0
train,391,0.28793269351164635,0.054270413754598124,0.0,1.0,1.0,1.0
train,392,0.16337796604051316,0.5558041422939849,0.0,0.0,1.0,0.0
train,393,0.35805237704079684,0.2517373246953702,0.0,1.0,0.0,0.0
train,394,-0.045940422532516484,0.21193931158063584,0.0,0.0,0.0,0.0
train,395,0.35832808408559724,-0.001433802930516731,0.0,1.0,1.0,1.0
train,396,0.40935439707237625,0.1746768839719519,0.0,1.0,0.0,0.0
train,397,0.7554487682827924,0.16482570702720625,0.0,1.0,1.0,1.0
train,398,0.12902377752886826,0.4371549755572416,0.0,0.0,1.0,0.0
train,399,0.10211121843436255,-0.12623569593309025,0.0,1.0,0.0,0.0
train,400,-0.020935288239421895,0.3253692587136635,0.0,0.0,0.0,0.0
train,401,0.14754146344598595,0.3038262551681645,0.0,0.0,0.0,0.0
train,402,-0.32206332959671624,0.29502430138298885,0.0,0.0,0.0,0.0
train,403,-0.22519815664503862,0.2661081377300377,0.0,0.0,0.0,0.0
train,404,0.07890823327210313,0.20414772160297925,0.0,0.0,0.0,0.0
train,405,0.25618510538615524,0.21460342811167687,0.0,0.0,0.0,0.0
train,406,0.30339805785809937,0.1745125630784284,0.0,0.0,0.0,0.0
train,407,0.08699219304701855,0.14990341528403867,0.0,0.0,0.0,0.0
train,408,-0.10985144255546775,0.2191857205589411,0.0,0.0,0.0,0.0
train,409,0.05990487587094301,0.19029311975437735,0.0,0.0,0.0,0.0
train,410,-0.2548605596203307,-0.1030877634754443,0.0,0.0,0.0,0.0
train,411,0.33522899125868943,0.07455807106567579,0.0,1.0,1.0,1.0
train,412,0.21832708908123458,0.046958777023475104,0.0,1.0,1.0,1.0
train,413,0.1562234603213107,-0.052951035477110636,0.0,1.0,0.0,0.0
train,414,0.19642385848371816,0.1498209211035038,0.0,0.0,0.0,0.0
train,415,-0.05704342375166832,-0.28837383392135296,0.0,1.0,0.0,0.0
train,416,0.25454688685161886,0.0810961120587492,0.0,0.0,0.0,0.0
train,417,-0.26278831403113684,0.2998243250734203,0.0,0.0,0.0,0.0
train,418,-0.2328219479070836,0.09880950104928707,0.0,0.0,0.0,0.0
train,419,0.11019713910594886,0.3490505043062807,0.0,0.0,0.0,0.0
train,420,0.17131295848242353,0.02462063470235737,0.0,1.0,0.0,0.0
train,421,-0.23408295532344203,0.2068082983386044,0.0,0.0,0.0,0.0
train,422,0.49680808155156975,-0.03083279749503648,0.0,1.0,1.0,1.0
train,423,0.30360384056358874,0.10217608690155025,0.0,1.0,0.0,0.0
train,424,0.2836327673995084,-0.018519702581820535,0.0,1.0,0.0,0.0
train,425,0.18728573107231236,0.06869346844529793,0.0,1.0,0.0,0.0
train,426,-0.27044403474929635,-0.13250294832457749,0.0,0.0,0.0,0.0
train,427,0.05402033583715583,0.4183229687872053,0.0,0.0,1.0,0.0
train,428,0.24759377804710336,-0.08017649015966441,0.0,1.0,1.0,1.0
train,429,0.4580678803569968,0.041866290806569395,0.0,1.0,1.0,1.0
train,430,0.17929051648725866,0.33381449306779465,0.0,0.0,0.0,0.0
train,431,0.23824691639112563,0.38117040405494595,0.0,0.0,0.0,0.0
train,432,0.2742738774425319,0.03171264683959174,0.0,1.0,1.0,1.0
train,433,-0.07863013342686737,0.022851120235474393,0.0,0.0,0.0,0.0
train,434,-0.25106645598886274,-0.060207435476368365,0.0,0.0,0.0,0.0
train,435,-0.07268090083769585,0.2034661262947171,0.0,0.0,0.0,0.0
train,436,0.15265931455517967,-0.11025642872476143,0.0,1.0,0.0,0.0
train,437,0.009246265422956979,0.23892229871586668,0.0,0.0,0.0,0.0
train,438,-0.011484619498205062,0.45463410466849197,0.0,0.0,0.0,0.0
train,439,-0.0411235385835893,0.33628298596261064,0.0,0.0,0.0,0.0
train,440,0.11460412290495772,0.03948843253060981,0.0,0.0,0.0,0.0
train,441,0.1414564884653599,0.10229750404447713,0.0,1.0,0.0,0.0
train,442,0.3980777689458288,0.04639284875545702,0.0,1.0,0.0,0.0
train,443,0.1331004344853646,0.16892244597853875,0.0,0.0,0.0,0.0
train,444,0.4524247977738945,-0.04222145995424792,0.0,1.0,0.0,0.0
train,445,0.21775259714635448,0.16119701467018224,0.0,1.0,0.0,0.0
train,446,0.058798317880050466,0.30795109783719654,0.0,0.0,0.0,0.0
train,447,0.19166852941468873,-0.11417884566952019,0.0,1.0,0.0,0.0
train,448,0.29815762433670745,-0.13772857295239888,0.0,1.0,0.0,0.0
train,449,0.16045620493444596,-0.1787511363651733,0.0,1.0,0.0,0.0
train,450,-0.12809388425931412,-0.03256138067342315,0.0,0.0,0.0,0.0
train,451,-0.023728971393562837,0.1441650363276958,0.0,0.0,0.0,0.0
train,452,-0.053891629819707826,0.3227521573365759,0.0,0.0,0.0,0.0
train,453,0.03546987094909548,0.1876854093279619,0.0,0.0,0.0,0.0
train,454,0.09438006428526913,-0.020618977198295946,0.0,1.0,0.0,0.0
train,455,0.09446243770797633,0.030820909920495687,0.0,0.0,0.0,0.0
train,456,0.0884956393033077,0.44772563146941297,0.0,0.0,1.0,0.0
train,457,0.03340547433420589,0.2910709752590781,0.0,0.0,0.0,0.0
train,458,0.5159064763381334,0.487284569730574,0.0,0.0,0.0,0.0
train,459,0.15024467426100313,0.10633784648086991,0.0,0.0,0.0,0.0
train,460,0.12225256275856966,-0.13650647039944552,0.0,1.0,0.0,0.0
train,461,0.1382401040287598,-0.05024275366183048,0.0,1.0,1.0,1.0
train,462,-0.1627089430764701,0.15797744138960945,0.0,0.0,0.0,0.0
train,463,0.541978013163911,-0.013916916652694816,0.0,1.0,0.0,0.0
train,464,0.04894629333937363,0.17705029431478345,0.0,0.0,0.0,0.0
train,465,0.06209698193970742,0.34315769349819286,0.0,0.0,0.0,0.0
train,466,0.29805067162829013,0.2450352460541287,0.0,0.0,0.0,0.0
train,467,0.10187072458147757,0.057347654322294314,0.0,0.0,0.0,0.0
train,468,0.16852847762618517,0.1592941478121275,0.0,0.0,0.0,0.0
train,469,0.40511745311553077,0.012233758194667405,0.0,1.0,0.0,0.0
train,470,0.3982674265947421,0.11424353092299208,0.0,1.0,1.0,1.0
train,471,0.09897799708955413,0.22116608217963832,0.0,0.0,0.0,0.0
train,472,0.18874462978629053,0.08789630938200498,0.0,1.0,0.0,0.0
train,473,0.06864602113978725,-0.015506073436718976,0.0,0.0,0.0,0.0
train,474,0.13159290870421397,0.12881888636636776,0.0,1.0,0.0,0.0
train,475,0.07341527846638707,-0.1234115003762351,0.0,1.0,0.0,0.0
train,476,0.48158084871281365,0.4876003005519203,0.0,1.0,1.0,1.0
train,477,0.20758812188367431,0.2046892370343931,0.0,0.0,0.0,0.0
train,478,-0.05802406107306249,0.2224706022577218,0.0,0.0,0.0,0.0
train,479,0.2741201417217819,-0.20221433837907538,0.0,1.0,0.0,0.0
train,480,-0.015608964129248365,0.5702894796066966,0.0,0.0,0.0,0.0
train,481,0.2392374617472494,-0.11605096389496145,0.0,1.0,0.0,0.0
train,482,-0.051325156362781316,0.09560921296227111,0.0,0.0,0.0,0.0
train,483,0.026386931917681794,0.3330504790899794,0.0,0.0,0.0,0.0
train,484,-0.06881974043056668,0.2422303283204877,0.0,0.0,0.0,0.0
train,485,0.3572239865252901,0.31895430077789605,0.0,0.0,0.0,0.0
train,486,0.00020629223518206508,0.21487163344633886,0.0,0.0,0.0,0.0
train,487,0.39794692627611794,-0.08667260900019536,0.0,1.0,0.0,0.0
train,488,-0.019971118481701716,0.5723613536145851,0.0,0.0,0.0,0.0
train,489,0.29559289822386015,0.299962834912353,0.0,0.0,0.0,0.0
train,490,0.09592652207474267,0.29250481854887733,0.0,0.0,0.0,0.0
train,491,0.20878795361148864,-0.03129426763474641,0.0,1.0,0.0,0.0
train,492,0.27054196857690815,0.24453481145940048,0.0,0.0,0.0,0.0
train,493,0.32527528756289437,0.34688284588461843,0.0,0.0,0.0,0.0
train,494,0.19680487357036092,0.11376190014888798,0.0,0.0,0.0,0.0
train,495,0.014461427515242126,-0.04622199758909912,0.0,1.0,1.0,1.0
train,496,-0.0004559194317114157,0.2603428299919281,0.0,0.0,0.0,0.0
train,497,0.09306390179402736,0.18244983541804577,0.0,0.0,0.0,0.0
train,498,-0.01977272045531822,0.383601855101186,0.0,0.0,0.0,0.0
train,499,0.025940753145907602,0.7286553554272792,0.0,0.0,0.0,0.0
train,500,0.31942397817967827,0.44750855604750545,0.0,0.0,0.0,0.0
train,501,0.25125583243912275,0.1758736488566365,0.0,0.0,0.0,0.0
train,502,-0.0756319285806559,0.24905519211055366,0.0,0.0,0.0,0.0
train,503,0.08751204759591487,-0.17114011380571276,0.0,1.0,0.0,0.0
train,504,0.20484943493802976,0.25066207819981257,0.0,0.0,0.0,0.0
train,505,-0.018682778297640618,0.2275446560584389,0.0,0.0,0.0,0.0
train,506,-0.003976975162342383,0.24574809113238935,0.0,0.0,0.0,0.0
train,507,0.07326526845615115,0.15313602458772535,0.0,0.0,0.0,0.0
train,508,0.1471368141986106,0.09974431736787784,0.0,0.0,0.0,0.0
train,509,0.09365480450252812,0.07828046630092753,0.0,0.0,0.0,0.0
train,510,0.34754392012516133,0.23571416795690697,0.0,1.0,0.0,0.0
train,511,0.2582624923554095,0.38520553370900484,0.0,0.0,0.0,0.0
train,512,-0.019316358318459126,0.13100049801018807,0.0,0.0,0.0,0.0
train,513,0.4302373996641726,0.07790399492266409,0.0,1.0,1.0,1.0
train,514,0.3630638140652156,0.08545309873591571,0.0,1.0,1.0,1.0
train,515,0.22385952771810486,0.5504592533990573,0.0,0.0,1.0,0.0
train,516,0.7490602024786823,0.39896197542439193,0.0,1.0,1.0,1.0
train,517,-0.012460079271973235,0.38542554013316077,0.0,0.0,0.0,0.0
train,518,0.062295507217867835,-0.009511643245508461,0.0,0.0,0.0,0.0
train,519,0.0455198949956957,0.08132752478353192,0.0,0.0,0.0,0.0
train,520,-0.01307315444811405,0.15712556831788593,0.0,0.0,0.0,0.0
train,521,0.40794062898443245,0.2543646270339574,0.0,1.0,1.0,1.0
train,522,-0.15212007835676705,0.22515231493310311,0.0,0.0,0.0,0.0
train,523,0.3236544488988553,0.0011597225319559257,0.0,1.0,1.0,1.0
train,524,0.2947371879752181,0.15265689791969891,0.0,1.0,0.0,0.0
train,525,0.5093351014386056,0.16053286186566554,0.0,1.0,1.0,1.0
train,526,0.26951331660712946,-0.03284335150719317,0.0,1.0,0.0,0.0
train,527,0.43620502318767257,-0.1051325270451996,0.0,1.0,0.0,0.0
train,528,0.038589327843606566,0.47683441946703414,0.0,0.0,0.0,0.0
train,529,-0.025968392415557123,0.1645305432071085,0.0,0.0,0.0,0.0
train,530,0.05255970780954938,0.15057914346771795,0.0,0.0,0.0,0.0
train,531,-0.2425575650121049,-0.11520650537708205,0.0,0.0,0.0,0.0
train,532,-0.005757116078048352,0.26197633600440995,0.0,0.0,0.0,0.0
train,533,0.24028069721530354,0.4974455865446951,0.0,0.0,1.0,0.0
train,534,0.3261594837692534,0.4413426928512333,0.0,0.0,1.0,0.0
train,535,0.18065366357967155,0.2064479816624723,0.0,0.0,0.0,0.0
train,536,0.2419764548800405,-0.10723836392638009,0.0,1.0,0.0,0.0
train,537,-0.07908102618012769,0.04565727114551078,0.0,0.0,0.0,0.0
train,538,0.04375834397921656,-0.07590585595004204,0.0,1.0,0.0,0.0
train,539,0.07727995335300258,-0.10986398472814995,0.0,0.0,0.0,0.0
train,540,0.25207188826317173,0.19532964998949273,0.0,0.0,0.0,0.0
train,541,0.08365820721416971,0.1154463342934731,0.0,0.0,0.0,0.0
train,542,0.2123945387703111,0.05184050988217537,0.0,0.0,0.0,0.0
train,543,0.06682916430112723,0.5042612740699144,0.0,0.0,1.0,0.0
train,544,0.09902552906005803,-0.09838259031642532,0.0,1.0,0.0,0.0
train,545,0.32380015834396,0.11843470548233316,0.0,1.0,0.0,0.0
train,546,0.18217046020462088,-0.03149974712168155,0.0,1.0,1.0,1.0
train,547,0.23781267332849354,0.03647716862795307,0.0,0.0,1.0,0.0
train,548,0.15000896640644285,0.13913672417847656,0.0,1.0,0.0,0.0
train,549,0.32702818941338707,0.13025461759291596,0.0,1.0,1.0,1.0
train,550,0.08258473281894727,0.05143198319636741,0.0,0.0,0.0,0.0
train,551,0.1963981558436071,-0.06225032259433794,0.0,1.0,0.0,0.0
train,552,0.15981888529121252,0.10695327785471027,0.0,0.0,0.0,0.0
train,553,0.25613874207929593,0.0820678986776381,0.0,1.0,0.0,0.0
train,554,0.3910559202962241,0.07585057671651611,0.0,1.0,1.0,1.0
train,555,0.03588976507069473,0.2695531509941344,0.0,0.0,0.0,0.0
train,556,0.24660514023390862,0.3844867725414295,0.0,0.0,0.0,0.0
train,557,-0.12395685266138579,0.21600992601989638,0.0,0.0,0.0,0.0
train,558,-0.010391383014457634,0.07285009428771395,0.0,0.0,0.0,0.0
train,559,0.45573691177360515,0.06268194952245434,0.0,1.0,1.0,1.0
train,560,-0.07234526162000457,0.0892786789635015,0.0,0.0,0.0,0.0
train,561,-0.146492353156169,0.10043241093432984,0.0,0.0,0.0,0.0
train,562,-0.08997767332439477,0.25281657308204486,0.0,0.0,0.0,0.0
train,563,0.06410679166302992,0.4590571131322615,0.0,0.0,1.0,0.0
train,564,0.1191480157556957,0.022729061942437734,0.0,1.0,0.0,0.0
train,565,-0.027202308765913036,0.06942865619790002,0.0,0.0,0.0,0.0
train,566,0.2132644587446645,-0.11794206422793635,0.0,1.0,0.0,0.0
train,567,0.11718227009668808,0.37211928872251837,0.0,0.0,0.0,0.0
train,568,0.4291557504482547,0.28818757982710985,0.0,1.0,0.0,0.0
train,569,-0.0589322553371697,0.03624983306625225,0.0,0.0,0.0,0.0
train,570,0.34202169870230614,0.145673943933481,0.0,1.0,1.0,1.0
train,571,0.32108545131543953,-0.007999728512361332,0.0,1.0,0.0,0.0
train,572,-0.1605953858434831,0.20004087592474612,0.0,0.0,0.0,0.0
train,573,0.3271418438646001,0.1128945789997391,0.0,1.0,0.0,0.0
train,574,0.24185733343516191,0.3927928791997679,0.0,0.0,0.0,0.0
train,575,0.3748596697182797,-0.14101951116862865,0.0,1.0,0.0,0.0
train,576,0.05753528877075331,0.1807058280015117,0.0,0.0,0.0,0.0
train,577,-0.1237388167949055,0.1398210265013831,0.0,0.0,0.0,0.0
train,578,0.4206998680936133,0.1551324580658528,0.0,1.0,0.0,0.0
train,579,0.39004774757187305,0.3234848084315036,0.0,0.0,0.0,0.0
train,580,0.11127936260383796,0.19817336295621885,0.0,0.0,0.0,0.0
train,581,0.31779262572967226,0.13848238074839478,0.0,0.0,1.0,0.0
train,582,0.15961942406065446,0.08919216964127803,0.0,0.0,0.0,0.0
train,583,0.3096402593333703,0.07081158217835852,0.0,1.0,1.0,1.0
train,584,-0.08930578594055497,0.16602308908118976,0.0,0.0,0.0,0.0
train,585,0.29044409274602234,0.17157689546338523,0.0,0.0,1.0,0.0
train,586,0.018699015383182055,0.1491856993789067,0.0,0.0,0.0,0.0
train,587,0.09233905318972514,-0.0004267094153821982,0.0,0.0,0.0,0.0
train,588,0.3786614632520182,0.43644320195365816,0.0,0.0,0.0,0.0
train,589,0.22351475038746477,0.2793538453733865,0.0,0.0,0.0,0.0
train,590,-0.10578203637995581,0.17323190041407188,0.0,0.0,0.0,0.0
train,591,-0.0837754622441085,0.5685247765001697,0.0,0.0,0.0,0.0
train,592,0.06776183199236539,0.3140927228320164,0.0,0.0,0.0,0.0
train,593,0.1531165496209249,0.08655311977480185,0.0,0.0,0.0,0.0
train,594,0.3596780498042689,0.27533215466960725,0.0,0.0,0.0,0.0
train,595,0.17087699678561014,-0.034913334505301014,0.0,1.0,1.0,1.0
train,596,0.3813482062393157,0.4864536677184449,0.0,0.0,1.0,0.0
train,597,-0.14133116517535987,0.19041152479514128,0.0,0.0,0.0,0.0
train,598,0.40473325624298556,-0.2547027639985234,0.0,1.0,0.0,0.0
train,599,0.012562189327380985,0.18331396237306685,0.0,0.0,0.0,0.0
train,600,0.3254678553651455,0.09994587665324409,0.0,1.0,1.0,1.0
train,601,0.061820984901418075,0.16391794943344606,0.0,0.0,0.0,0.0
train,602,-0.1532296424862798,0.2536311610014537,0.0,0.0,0.0,0.0
train,603,-0.10338286541111108,0.04871110556968024,0.0,0.0,0.0,0.0
train,604,0.4706319694169417,0.16260487614517571,0.0,1.0,1.0,1.0
train,605,0.13489594190342935,0.38600662970987254,0.0,0.0,0.0,0.0
train,606,0.05457801679288703,0.03942804597438271,0.0,0.0,0.0,0.0
train,607,0.0018452419110250307,0.2479774017156986,0.0,0.0,0.0,0.0
train,608,-0.03581845109187151,0.2982120502746739,0.0,0.0,0.0,0.0
train,609,0.23899868467190016,0.18212020040467689,0.0,0.0,0.0,0.0
train,610,0.2976559529245185,0.023574768485268016,0.0,1.0,1.0,1.0
train,611,0.1039079356170192,0.31340912513648533,0.0,0.0,0.0,0.0
train,612,0.5281239336963679,0.07467791116120552,0.0,1.0,0.0,0.0
train,613,0.009853697932781541,0.13491513009552042,0.0,0.0,0.0,0.0
train,614,0.06674814793472134,0.1595251249698618,0.0,0.0,0.0,0.0
train,615,0.04488615852241733,0.19614378462551701,0.0,0.0,0.0,0.0
train,616,0.072306790502494,0.21461237769321392,0.0,0.0,0.0,0.0
train,617,0.2855047230473129,0.054753393860117,0.0,1.0,0.0,0.0
train,618,0.07682255670642786,0.12746370686683064,0.0,0.0,0.0,0.0
train,619,0.16432602400347862,0.11091122471074226,0.0,0.0,0.0,0.0
train,620,0.06894882088340287,0.3482458395162904,0.0,0.0,0.0,0.0
train,621,0.018058310853996257,0.28119452666240774,0.0,0.0,0.0,0.0
train,622,0.5756286350447068,0.3269727947499069,0.0,1.0,1.0,1.0
train,623,-0.05882509439655606,0.14563363425440812,0.0,0.0,0.0,0.0
train,624,-0.32144576924449353,0.12060938059274107,0.0,0.0,0.0,0.0
train,625,0.3212427860331861,0.30461335464578976,0.0,0.0,0.0,0.0
train,626,0.20141807518938368,0.3583116323984743,0.0,0.0,0.0,0.0
train,627,0.30598643509360235,0.6527509111891356,0.0,0.0,1.0,0.0
train,628,0.18601308959637824,0.18882348320456654,0.0,0.0,0.0,0.0
train,629,0.3447331468778224,0.49519294154796795,0.0,0.0,1.0,0.0
train,630,0.40686690850641294,0.16500388115360198,0.0,1.0,1.0,1.0
train,631,-0.0763538335800234,0.07467525308169669,0.0,0.0,0.0,0.0
train,632,0.3868951799767089,0.2827246485847138,0.0,1.0,0.0,0.0
train,633,0.4170202640137793,0.29275732991929126,0.0,0.0,0.0,0.0
train,634,0.043865475738001175,0.24514954187378596,0.0,0.0,0.0,0.0
train,635,0.314983512391321,0.16386783886089612,0.0,1.0,0.0,0.0
train,636,0.16824279354478386,0.205193826719948,0.0,0.0,0.0,0.0
train,637,0.15431380829779467,0.20155841833917781,0.0,0.0,0.0,0.0
train,638,-0.14382207775150674,0.44769608591575527,0.0,0.0,0.0,0.0
train,639,-0.1390186001402628,-0.07289827027060569,0.0,0.0,0.0,0.0
train,640,0.34963848531690234,0.3602987634609771,0.0,0.0,0.0,0.0
train,641,0.17389133497066803,0.042282660172712455,0.0,1.0,1.0,1.0
train,642,0.25180917623946886,0.30387634890939524,0.0,0.0,0.0,0.0
train,643,0.17659443311170353,0.4006569360003778,0.0,0.0,1.0,0.0
train,644,-0.0989402629548139,-0.07641033193851818,0.0,0.0,0.0,0.0
train,645,-0.0300790159980803,0.1532872256818916,0.0,0.0,0.0,0.0
train,646,0.2342918978268429,-0.011064484371967248,0.0,1.0,1.0,1.0
train,647,0.3894399945795477,0.5079701684466101,0.0,0.0,1.0,0.0
train,648,0.08438665005789077,0.035394148751750495,0.0,0.0,1.0,0.0
train,649,0.0706160746154771,0.21508080928028042,0.0,0.0,0.0,0.0
train,650,0.172982475156773,0.09169163690445127,0.0,0.0,0.0,0.0
train,651,0.06576405846159257,0.09993599790118128,0.0,0.0,0.0,0.0
train,652,-0.03510136896015151,0.06848400272767204,0.0,0.0,0.0,0.0
train,653,0.14787053899419736,0.08936764478141047,0.0,0.0,0.0,0.0
train,654,0.23702239775499523,0.11000771024000436,0.0,0.0,0.0,0.0
train,655,-0.1642909232247894,0.20078040478908096,0.0,0.0,0.0,0.0
train,656,0.02554994653110232,0.1748033810237841,0.0,0.0,0.0,0.0
train,657,0.3472555201693,0.30452883761723276,0.0,1.0,0.0,0.0
train,658,0.22736406813890273,0.0269577048361955,0.0,1.0,1.0,1.0
train,659,0.176765441297346,0.4395462372172582,0.0,0.0,0.0,0.0
train,660,0.22659649444194238,0.02159582877497576,0.0,1.0,0.0,0.0
train,661,-0.056861592394647775,0.21257024458289425,0.0,0.0,0.0,0.0
train,662,0.20664711451190715,0.04034151591894178,0.0,1.0,1.0,1.0
train,663,0.23714420136725983,0.12369080777539189,0.0,1.0,0.0,0.0
train,664,-0.096372858762161,0.2417909343640926,0.0,0.0,0.0,0.0
train,665,0.0746531056933449,0.15508917994177296,0.0,0.0,0.0,0.0
train,666,-0.07634504928278263,0.1656069875062477,0.0,0.0,0.0,0.0
train,667,0.311290287743448,-0.05451717969598055,0.0,1.0,0.0,0.0
train,668,0.19313234587225864,0.09630765341962735,0.0,0.0,0.0,0.0
train,669,0.043898992870937625,0.3241362238140981,0.0,0.0,1.0,0.0
train,670,0.14276175293923005,0.5041305574923727,0.0,0.0,1.0,0.0
train,671,-0.054159039832620354,-0.10862885096376534,0.0,0.0,0.0,0.0
train,672,0.2676196641519332,0.35620512527328974,0.0,0.0,0.0,0.0
train,673,0.09197441717986682,0.219766120090022,0.0,0.0,0.0,0.0
train,674,0.13456450728625005,0.015159900331122023,0.0,0.0,0.0,0.0
train,675,0.16447188181770164,0.4601210449517363,0.0,0.0,0.0,0.0
train,676,0.4170464133089564,0.1908953591322599,0.0,1.0,1.0,1.0
train,677,0.3834505292763304,0.26666261737017205,0.0,0.0,0.0,0.0
train,678,0.07885535397492488,0.15839811585656724,0.0,0.0,0.0,0.0
train,679,0.3345153330416388,-0.1135243949127544,0.0,1.0,0.0,0.0
train,680,0.1427011770985108,0.367975310624195,0.0,0.0,0.0,0.0
train,681,0.2408434396120414,0.51920419904998,0.0,0.0,1.0,0.0
train,682,0.002845935427929547,0.10086309659372059,0.0,0.0,0.0,0.0
train,683,0.31167397560876686,-0.14435083103408103,0.0,1.0,0.0,0.0
train,684,0.08660731690814165,0.10644586922444542,0.0,0.0,0.0,0.0
