,k,testing_disparity,model,metric,Group 0 value,Group 1 value,diff,overall
0.0,0.3333333333333333,1.0,TestedOnlyModel,AUC,0.439516129032258,0.3394508168230796,0.1000653122091784,0.3467414284401139
0.0,0.3333333333333333,1.0,TestedOnlyModel,xAUC,0.4472019464720194,0.4820276497695852,-0.0348257032975657,
0.0,0.3333333333333333,1.0,TestedOnlyModel,ROCGap,0.1031427128039816,0.0,0.1031427128039816,
0.0,0.3333333333333333,1.0,DCEMModel,AUC,0.5911290322580646,0.3663770130923415,0.224752019165723,0.3774519716885743
0.0,0.3333333333333333,1.0,DCEMModel,xAUC,0.559610705596107,0.5511520737327189,0.0084586318633881,
0.0,0.3333333333333333,1.0,DCEMModel,ROCGap,0.1852835555616884,0.0,0.1852835555616884,
0.0,0.3333333333333333,1.0,YObsModel,AUC,0.4290322580645161,0.5924342486386281,-0.163401990574112,0.5788675429726997
0.0,0.3333333333333333,1.0,YObsModel,xAUC,0.4250608272506083,0.6003072196620584,-0.17524639241145,
0.0,0.3333333333333333,1.0,YObsModel,ROCGap,0.0007840476190476,-0.1646143025714285,0.1653983501904762,
0.0,4.0,0.5,TestedOnlyModel,AUC,0.6838709677419355,0.6184683118989688,0.0654026558429666,0.6259398841805313
0.0,4.0,0.5,TestedOnlyModel,xAUC,0.6815085158150852,0.6346390168970815,0.0468694989180037,
0.0,4.0,0.5,TestedOnlyModel,ROCGap,0.1016780952380952,-0.0363022224761904,0.1379803177142857,
0.0,4.0,0.5,DCEMModel,AUC,0.5717741935483871,0.618792723902213,-0.0470185303538258,0.6150932990164537
0.0,4.0,0.5,DCEMModel,xAUC,0.5896593673965936,0.6109831029185868,-0.0213237355219931,
0.0,4.0,0.5,DCEMModel,ROCGap,0.0188289242857142,-0.0658007809523809,0.0846297052380952,
0.0,4.0,0.5,YObsModel,AUC,0.6790322580645162,0.6259297879735836,0.0531024700909326,0.6314183288905231
0.0,4.0,0.5,YObsModel,xAUC,0.6357664233576642,0.6605222734254992,-0.0247558500678349,
0.0,4.0,0.5,YObsModel,ROCGap,0.1008297619047619,-0.047737619047619,0.1485673809523809,
0.0,0.3333333333333333,0.5,TestedOnlyModel,AUC,0.3741935483870968,0.3411192214111922,0.0330743269759045,0.33755859913595
0.0,0.3333333333333333,0.5,TestedOnlyModel,xAUC,0.390632603406326,0.3956221198156682,-0.0049895164093421,
0.0,0.3333333333333333,0.5,TestedOnlyModel,ROCGap,0.0700246881178813,0.0,0.0700246881178813,
0.0,0.3333333333333333,0.5,DCEMModel,AUC,0.521774193548387,0.370362646275055,0.151411547273332,0.3771394429635076
0.0,0.3333333333333333,0.5,DCEMModel,xAUC,0.5007299270072992,0.5665898617511521,-0.0658599347438528,
0.0,0.3333333333333333,0.5,DCEMModel,ROCGap,0.1362061912717087,0.0,0.1362061912717087,
0.0,0.3333333333333333,0.5,YObsModel,AUC,0.442741935483871,0.6009500637237863,-0.1582081282399153,0.587737843551797
0.0,0.3333333333333333,0.5,YObsModel,xAUC,0.4304136253041362,0.6134408602150537,-0.1830272349109175,
0.0,0.3333333333333333,0.5,YObsModel,ROCGap,0.0003821428571428,-0.1590018253809523,0.1593839682380952,
0.0,3.0,1.5,TestedOnlyModel,AUC,0.6838709677419355,0.6179353493222106,0.0659356184197248,0.627098078867543
0.0,3.0,1.5,TestedOnlyModel,xAUC,0.6728710462287104,0.6536098310291859,0.0192612151995245,
0.0,3.0,1.5,TestedOnlyModel,ROCGap,0.0995595238095238,-0.0336079333333333,0.1331674571428571,
0.0,3.0,1.5,DCEMModel,AUC,0.6266129032258064,0.5815548603869771,0.0450580428388293,0.5862119680117658
0.0,3.0,1.5,DCEMModel,xAUC,0.6262773722627737,0.5874039938556067,0.0388733784071669,
0.0,3.0,1.5,DCEMModel,ROCGap,0.0620763626666666,-0.0174338095238095,0.0795101721904762,
0.0,3.0,1.5,YObsModel,AUC,0.7048387096774194,0.6253504808249334,0.0794882288524859,0.6335324937953856
0.0,3.0,1.5,YObsModel,xAUC,0.65669099756691,0.6662826420890937,-0.0095916445221837,
0.0,3.0,1.5,YObsModel,ROCGap,0.1075404491428571,-0.0280690476190476,0.1356094967619047,
0.0,2.0,1.0,TestedOnlyModel,AUC,0.7137096774193549,0.5851929092805005,0.1285167681388543,0.5971964334957257
0.0,2.0,1.0,TestedOnlyModel,xAUC,0.6895377128953771,0.6083717357910906,0.0811659771042865,
0.0,2.0,1.0,TestedOnlyModel,ROCGap,0.1498452380952381,-0.0212625513766233,0.1711077894718614,
0.0,2.0,1.0,DCEMModel,AUC,0.6185483870967742,0.5070327887846136,0.1115155983121606,0.5151852192297086
0.0,2.0,1.0,DCEMModel,xAUC,0.6423357664233577,0.4797235023041474,0.1626122641192102,
0.0,2.0,1.0,DCEMModel,ROCGap,0.1119531841904761,0.0,0.1119531841904761,
0.0,2.0,1.0,YObsModel,AUC,0.6983870967741935,0.6144131618584173,0.0839739349157762,0.6228513650151668
0.0,2.0,1.0,YObsModel,xAUC,0.6489051094890511,0.6551459293394777,-0.0062408198504265,
0.0,2.0,1.0,YObsModel,ROCGap,0.1005164285714285,-0.0165580952380952,0.1170745238095238,
0.0,0.25,1.0,TestedOnlyModel,AUC,0.3758064516129032,0.362275518479898,0.0135309331330051,0.3615773508594539
0.0,0.25,1.0,TestedOnlyModel,xAUC,0.452676399026764,0.447926267281106,0.0047501317456579,
0.0,0.25,1.0,TestedOnlyModel,ROCGap,0.0640856949915783,-0.0011114285714285,0.0651971235630068,
0.0,0.25,1.0,DCEMModel,AUC,0.5951612903225807,0.367547213532615,0.2276140767899657,0.4025186138431841
0.0,0.25,1.0,DCEMModel,xAUC,0.5740875912408759,0.5764976958525345,-0.0024101046116585,
0.0,0.25,1.0,DCEMModel,ROCGap,0.1704702116603538,0.0,0.1704702116603538,
0.0,0.25,1.0,YObsModel,AUC,0.4588709677419355,0.5924458347816012,-0.1335748670396657,0.581652725434323
0.0,0.25,1.0,YObsModel,xAUC,0.4507299270072992,0.6043010752688172,-0.1535711482615179,
0.0,0.25,1.0,YObsModel,ROCGap,0.0015459091666666,-0.1350885714285714,0.1366344805952381,
0.0,0.5,0.5,TestedOnlyModel,AUC,0.5,0.5375275170895609,-0.0375275170895609,0.5353065539112051
0.0,0.5,0.5,TestedOnlyModel,xAUC,0.4827250608272506,0.5572964669738864,-0.0745714061466357,
0.0,0.5,0.5,TestedOnlyModel,ROCGap,0.0431563365137844,-0.0806588865238095,0.1238152230375939,
0.0,0.5,0.5,DCEMModel,AUC,0.4467741935483871,0.3665508052369366,0.0802233883114504,0.3733982902840335
0.0,0.5,0.5,DCEMModel,xAUC,0.4239659367396594,0.381874039938556,0.0420918968011033,
0.0,0.5,0.5,DCEMModel,ROCGap,0.1113719047619047,-0.0277056376428571,0.1390775424047619,
0.0,0.5,0.5,YObsModel,AUC,0.5290322580645161,0.5528907426717645,-0.0238584846072483,0.5512822869749058
0.0,0.5,0.5,YObsModel,xAUC,0.5038929440389295,0.5725806451612904,-0.0686877011223608,
0.0,0.5,0.5,YObsModel,ROCGap,0.0146769047619047,-0.038546130047619,0.0532230348095238,
0.0,1.0,0.5,TestedOnlyModel,AUC,0.7056451612903226,0.5535627389641988,0.1520824223261238,0.568581671109477
0.0,1.0,0.5,TestedOnlyModel,xAUC,0.6726277372262773,0.5884024577572965,0.0842252794689808,
0.0,1.0,0.5,TestedOnlyModel,ROCGap,0.1536642696598639,-0.0018595238095238,0.1555237934693877,
0.0,1.0,0.5,DCEMModel,AUC,0.5943548387096774,0.3736067663074962,0.2207480724021812,0.3940251861384318
0.0,1.0,0.5,DCEMModel,xAUC,0.6,0.3794162826420891,0.2205837173579108,
0.0,1.0,0.5,DCEMModel,ROCGap,0.2207265218974358,0.0,0.2207265218974358,
0.0,1.0,0.5,YObsModel,AUC,0.7088709677419355,0.5948094079480941,0.1140615597938413,0.6062413824800074
0.0,1.0,0.5,YObsModel,xAUC,0.6554744525547446,0.6411674347158218,0.0143070178389227,
0.0,1.0,0.5,YObsModel,ROCGap,0.1327540476190476,-0.0182907456190476,0.1510447932380952,
0.0,3.0,2.0,TestedOnlyModel,AUC,0.7161290322580646,0.5981809755532383,0.1179480567048262,0.6119588197444618
0.0,3.0,2.0,TestedOnlyModel,xAUC,0.6967153284671533,0.6397849462365591,0.0569303822305942,
0.0,3.0,2.0,TestedOnlyModel,ROCGap,0.1423427809523809,-0.0244057142857142,0.1667484952380952,
0.0,3.0,2.0,DCEMModel,AUC,0.6338709677419355,0.575530066041015,0.0583409017009205,0.5805680669179153
0.0,3.0,2.0,DCEMModel,xAUC,0.629683698296837,0.5781874039938556,0.0514962943029814,
0.0,3.0,2.0,DCEMModel,ROCGap,0.0719576137142857,-0.0136461904761904,0.0856038041904762,
0.0,3.0,2.0,YObsModel,AUC,0.7298387096774194,0.6061290696327193,0.1237096400447,0.619588197444618
0.0,3.0,2.0,YObsModel,xAUC,0.6788321167883211,0.6609062980030722,0.0179258187852489,
0.0,3.0,2.0,YObsModel,ROCGap,0.1469802380952381,-0.02327,0.1702502380952381,
0.0,0.3333333333333333,2.0,TestedOnlyModel,AUC,0.3556451612903226,0.3536322558220368,0.0020129054682857,0.3514477433587646
0.0,0.3333333333333333,2.0,TestedOnlyModel,xAUC,0.3948905109489051,0.406605222734255,-0.0117147117853498,
0.0,0.3333333333333333,2.0,TestedOnlyModel,ROCGap,0.0537326203363803,-0.0008285714285714,0.0545611917649518,
0.0,0.3333333333333333,2.0,DCEMModel,AUC,0.4798387096774194,0.3789363920750782,0.1009023176023411,0.3805221068112878
0.0,0.3333333333333333,2.0,DCEMModel,xAUC,0.5206812652068127,0.5733486943164362,-0.0526674291096235,
0.0,0.3333333333333333,2.0,DCEMModel,ROCGap,0.1432336709699664,0.0,0.1432336709699664,
0.0,0.3333333333333333,2.0,YObsModel,AUC,0.425,0.5958637469586374,-0.1708637469586374,0.581671109476974
0.0,0.3333333333333333,2.0,YObsModel,xAUC,0.4165450121654501,0.6069124423963134,-0.1903674302308632,
0.0,0.3333333333333333,2.0,YObsModel,ROCGap,0.0,-0.1696445320204082,0.1696445320204082,
0.0,4.0,1.0,TestedOnlyModel,AUC,0.6975806451612904,0.6311435523114355,0.0664370928498548,0.6387259858442872
0.0,4.0,1.0,TestedOnlyModel,xAUC,0.6686131386861314,0.6642857142857143,0.0043274244004171,
0.0,4.0,1.0,TestedOnlyModel,ROCGap,0.0963852380952381,-0.0299726986666666,0.1263579367619048,
0.0,4.0,1.0,DCEMModel,AUC,0.5080645161290323,0.6041130807554165,-0.0960485646263842,0.5959279345528081
0.0,4.0,1.0,DCEMModel,xAUC,0.4788321167883211,0.623963133640553,-0.1451310168522318,
0.0,4.0,1.0,DCEMModel,ROCGap,0.0073313052380952,-0.1033790476190476,0.1107103528571428,
0.0,4.0,1.0,YObsModel,AUC,0.6766129032258065,0.6251303441084463,0.0514825591173602,0.630535894843276
0.0,4.0,1.0,YObsModel,xAUC,0.6309002433090024,0.6618279569892473,-0.0309277136802449,
0.0,4.0,1.0,YObsModel,ROCGap,0.0937131626666666,-0.0422142857142857,0.1359274483809524,
0.0,1.0,1.5,TestedOnlyModel,AUC,0.7532258064516129,0.5717182250028965,0.1815075814487163,0.5894751355823146
0.0,1.0,1.5,TestedOnlyModel,xAUC,0.7110705596107056,0.6158986175115208,0.0951719420991848,
0.0,1.0,1.5,TestedOnlyModel,ROCGap,0.1826586838231292,-0.0009218976666666,0.1835805814897959,
0.0,1.0,1.5,DCEMModel,AUC,0.5983870967741935,0.3697949252693778,0.2285921715048157,0.3904494898428164
0.0,1.0,1.5,DCEMModel,xAUC,0.6083941605839416,0.3718125960061444,0.2365815645777971,
0.0,1.0,1.5,DCEMModel,ROCGap,0.2282253706095238,0.0,0.2282253706095238,
0.0,1.0,1.5,YObsModel,AUC,0.6975806451612904,0.6237284208087128,0.0738522243525775,0.6312988326132917
0.0,1.0,1.5,YObsModel,xAUC,0.6371046228710462,0.6716589861751152,-0.034554363304069,
0.0,1.0,1.5,YObsModel,ROCGap,0.0887231253333333,-0.0152807757142857,0.104003901047619,
0.0,1.0,1.0,TestedOnlyModel,AUC,0.739516129032258,0.5631213069169273,0.1763948221153307,0.5803658424487544
0.0,1.0,1.0,TestedOnlyModel,xAUC,0.7090024330900243,0.5990015360983103,0.110000896991714,
0.0,1.0,1.0,TestedOnlyModel,ROCGap,0.1787549471428571,-0.0022480881428571,0.1810030352857143,
0.0,1.0,1.0,DCEMModel,AUC,0.5733870967741935,0.3625188274823311,0.2108682692918624,0.3831602169317032
0.0,1.0,1.0,DCEMModel,xAUC,0.5751824817518248,0.376036866359447,0.1991456153923778,
0.0,1.0,1.0,DCEMModel,ROCGap,0.2117236861904762,-0.0011414083619047,0.2128650945523809,
0.0,1.0,1.0,YObsModel,AUC,0.7024193548387097,0.6194415479087012,0.0829778069300084,0.6277139442963507
0.0,1.0,1.0,YObsModel,xAUC,0.641970802919708,0.6665130568356374,-0.0245422539159294,
0.0,1.0,1.0,YObsModel,ROCGap,0.1001883333333333,-0.016809317047619,0.1169976503809523,
0.0,2.0,0.5,TestedOnlyModel,AUC,0.7629032258064516,0.5817170663885992,0.1811861594178524,0.598685540950455
0.0,2.0,0.5,TestedOnlyModel,xAUC,0.7429440389294404,0.6043010752688172,0.1386429636606232,
0.0,2.0,0.5,TestedOnlyModel,ROCGap,0.194525238095238,-0.0132431844190476,0.2077684225142857,
0.0,2.0,0.5,DCEMModel,AUC,0.6153225806451613,0.5083536090835361,0.1069689715616252,0.5161595734902105
0.0,2.0,0.5,DCEMModel,xAUC,0.6334549878345499,0.484331797235023,0.1491231905995268,
0.0,2.0,0.5,DCEMModel,ROCGap,0.1074616259761904,-4.666666666666651e-05,0.1075082926428571,
0.0,2.0,0.5,YObsModel,AUC,0.7112903225806452,0.6111111111111112,0.100179211469534,0.6217299384134571
0.0,2.0,0.5,YObsModel,xAUC,0.6652068126520682,0.6560675883256528,0.0091392243264153,
0.0,2.0,0.5,YObsModel,ROCGap,0.1199589714285714,-0.0197719047619047,0.1397308761904762,
0.0,10.0,1.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.0,10.0,1.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.0,10.0,1.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.0,10.0,1.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.0,10.0,1.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.0,10.0,1.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.0,10.0,1.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.0,10.0,1.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.0,10.0,1.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.0,4.0,1.5,TestedOnlyModel,AUC,0.6838709677419355,0.6308075541652184,0.053063413576717,0.637181726261605
0.0,4.0,1.5,TestedOnlyModel,xAUC,0.658029197080292,0.6616743471582182,-0.0036451500779262,
0.0,4.0,1.5,TestedOnlyModel,ROCGap,0.0848690476190476,-0.0318240460952381,0.1166930937142857,
0.0,4.0,1.5,DCEMModel,AUC,0.6258064516129033,0.6163596338778821,0.0094468177350212,0.6173637282838497
0.0,4.0,1.5,DCEMModel,xAUC,0.6259124087591241,0.6183563748079877,0.0075560339511364,
0.0,4.0,1.5,DCEMModel,ROCGap,0.0387516716190476,-0.028847619047619,0.0675992906666666,
0.0,4.0,1.5,YObsModel,AUC,0.6766129032258065,0.6265670258370988,0.0500458773887076,0.6324386432576523
0.0,4.0,1.5,YObsModel,xAUC,0.6413625304136253,0.661520737327189,-0.0201582069135636,
0.0,4.0,1.5,YObsModel,ROCGap,0.0982511904761904,-0.048207619047619,0.1464588095238095,
0.0,3.0,0.6666666666666667,TestedOnlyModel,AUC,0.6701612903225806,0.613474684277604,0.0566866060449766,0.6200569905322181
0.0,3.0,0.6666666666666667,TestedOnlyModel,xAUC,0.6289537712895377,0.6530721966205837,-0.024118425331046,
0.0,3.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.08716,-0.0305001588571428,0.1176601588571428,
0.0,3.0,0.6666666666666667,DCEMModel,AUC,0.5879032258064516,0.5475379446182366,0.040365281188215,0.5505377332475412
0.0,3.0,0.6666666666666667,DCEMModel,xAUC,0.593065693430657,0.5391705069124424,0.0538951865182145,
0.0,3.0,0.6666666666666667,DCEMModel,ROCGap,0.0571938895238095,-0.0160538095238095,0.073247699047619,
0.0,3.0,0.6666666666666667,YObsModel,AUC,0.7016129032258065,0.6235546286641177,0.0780582745616887,0.631868737935472
0.0,3.0,0.6666666666666667,YObsModel,xAUC,0.6495133819951339,0.6691244239631337,-0.0196110419679997,
0.0,3.0,0.6666666666666667,YObsModel,ROCGap,0.104448019047619,-0.0263890476190476,0.1308370666666666,
0.1111111111111111,5.0,1.0,TestedOnlyModel,AUC,0.6935483870967742,0.5988297995597266,0.0947185875370476,0.6080246346171523
0.1111111111111111,5.0,1.0,TestedOnlyModel,xAUC,0.6532846715328468,0.632258064516129,0.0210266070167177,
0.1111111111111111,5.0,1.0,TestedOnlyModel,ROCGap,0.1312504761904762,-0.0365285714285714,0.1677790476190476,
0.1111111111111111,5.0,1.0,DCEMModel,AUC,0.6532258064516129,0.5856795272853667,0.0675462791662462,0.5922419340012869
0.1111111111111111,5.0,1.0,DCEMModel,xAUC,0.6420924574209246,0.5985407066052227,0.0435517508157018,
0.1111111111111111,5.0,1.0,DCEMModel,ROCGap,0.0749883329523809,-0.0074142857142857,0.0824026186666666,
0.1111111111111111,5.0,1.0,YObsModel,AUC,0.6758064516129032,0.621492295214923,0.0543141563979802,0.6278610166375586
0.1111111111111111,5.0,1.0,YObsModel,xAUC,0.6489051094890511,0.6522273425499232,-0.003322233060872,
0.1111111111111111,5.0,1.0,YObsModel,ROCGap,0.1080254761904762,-0.0537171428571428,0.161742619047619,
0.1111111111111111,1.0,2.0,TestedOnlyModel,AUC,0.7685483870967742,0.5855057351407716,0.1830426519560025,0.6034837760823605
0.1111111111111111,1.0,2.0,TestedOnlyModel,xAUC,0.7206812652068126,0.6343317972350231,0.0863494679717895,
0.1111111111111111,1.0,2.0,TestedOnlyModel,ROCGap,0.1870417266666666,-0.0038299369963369,0.1908716636630036,
0.1111111111111111,1.0,2.0,DCEMModel,AUC,0.6379032258064516,0.3544780442590661,0.2834251815473855,0.3795661365934369
0.1111111111111111,1.0,2.0,DCEMModel,xAUC,0.6360097323600973,0.3605990783410138,0.2754106540190834,
0.1111111111111111,1.0,2.0,DCEMModel,ROCGap,0.2838382769523809,-0.0003539832653061,0.284192260217687,
0.1111111111111111,1.0,2.0,YObsModel,AUC,0.7032258064516129,0.6255937898273665,0.0776320166242464,0.6337071422005699
0.1111111111111111,1.0,2.0,YObsModel,xAUC,0.6517031630170317,0.669431643625192,-0.0177284806081603,
0.1111111111111111,1.0,2.0,YObsModel,ROCGap,0.0944745238095238,-0.0164526503809523,0.1109271741904761,
0.1111111111111111,10.0,0.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.1111111111111111,10.0,0.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.1111111111111111,10.0,0.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.1111111111111111,10.0,0.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.1111111111111111,10.0,0.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.1111111111111111,10.0,0.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.1111111111111111,10.0,0.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.1111111111111111,10.0,0.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.1111111111111111,10.0,0.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.1111111111111111,3.0,1.0,TestedOnlyModel,AUC,0.7008064516129032,0.6150272274359866,0.0857792241769166,0.6251309863038882
0.1111111111111111,3.0,1.0,TestedOnlyModel,xAUC,0.6834549878345498,0.6477726574500768,0.0356823303844729,
0.1111111111111111,3.0,1.0,TestedOnlyModel,ROCGap,0.1100914285714285,-0.0243580921904761,0.1344495207619047,
0.1111111111111111,3.0,1.0,DCEMModel,AUC,0.6169354838709677,0.5575251998609663,0.0594102840100014,0.5617060391580109
0.1111111111111111,3.0,1.0,DCEMModel,xAUC,0.6062043795620438,0.5566820276497696,0.0495223519122741,
0.1111111111111111,3.0,1.0,DCEMModel,ROCGap,0.0708604761904762,-0.0114261973333333,0.0822866735238095,
0.1111111111111111,3.0,1.0,YObsModel,AUC,0.7040322580645161,0.6277603985633182,0.0762718595011978,0.6359132273186874
0.1111111111111111,3.0,1.0,YObsModel,xAUC,0.6603406326034064,0.6680491551459293,-0.0077085225425229,
0.1111111111111111,3.0,1.0,YObsModel,ROCGap,0.1002251619047619,-0.0239647619047619,0.1241899238095238,
0.1111111111111111,2.0,2.0,TestedOnlyModel,AUC,0.6790322580645162,0.6073456146448847,0.0716866434196314,0.6145969298648772
0.1111111111111111,2.0,2.0,TestedOnlyModel,xAUC,0.6683698296836983,0.6225038402457758,0.0458659894379225,
0.1111111111111111,2.0,2.0,TestedOnlyModel,ROCGap,0.1035516040544217,-0.0320230551428571,0.1355746591972789,
0.1111111111111111,2.0,2.0,DCEMModel,AUC,0.614516129032258,0.5178194878924806,0.0966966411397775,0.5260869565217391
0.1111111111111111,2.0,2.0,DCEMModel,xAUC,0.6391727493917275,0.5008448540706605,0.138327895321067,
0.1111111111111111,2.0,2.0,DCEMModel,ROCGap,0.0988074622142857,-0.0021076172738095,0.1009150794880952,
0.1111111111111111,2.0,2.0,YObsModel,AUC,0.6806451612903226,0.6147028154327424,0.0659423458575801,0.6218953947973159
0.1111111111111111,2.0,2.0,YObsModel,xAUC,0.6491484184914842,0.646774193548387,0.0023742249430971,
0.1111111111111111,2.0,2.0,YObsModel,ROCGap,0.0864588095238095,-0.0205319047619047,0.1069907142857143,
0.1111111111111111,10.0,2.0,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.1111111111111111,10.0,2.0,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.1111111111111111,10.0,2.0,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.1111111111111111,10.0,2.0,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.1111111111111111,10.0,2.0,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.1111111111111111,10.0,2.0,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.1111111111111111,10.0,2.0,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.1111111111111111,10.0,2.0,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.1111111111111111,10.0,2.0,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.1111111111111111,0.3333333333333333,0.6666666666666667,TestedOnlyModel,AUC,0.3709677419354839,0.3413277719847063,0.0296399699507775,0.3542880779483408
0.1111111111111111,0.3333333333333333,0.6666666666666667,TestedOnlyModel,xAUC,0.4182481751824817,0.3987711213517665,0.0194770538307152,
0.1111111111111111,0.3333333333333333,0.6666666666666667,TestedOnlyModel,ROCGap,0.0842538158525201,0.0,0.0842538158525201,
0.1111111111111111,0.3333333333333333,0.6666666666666667,DCEMModel,AUC,0.5879032258064516,0.3701309234155949,0.2177723023908566,0.3820571743726445
